Wavelength (nm),Sphere 2 |a1(λ)|
897.2431077694237,0.04883716959974373
898.4962406015039,0.04855002535155596
899.749373433584,0.04826500311855526
901.0025062656641,0.04798208402126031
902.2556390977444,0.04770124937628533
903.5087719298245,0.047422480694023654
904.7619047619048,0.04714575967634562
906.0150375939851,0.046871068214346695
907.2681704260652,0.046598388386110655
908.5213032581453,0.04632770245450727
909.7744360902255,0.04605899286502095
911.0275689223059,0.04579224224360563
912.280701754386,0.04552743339456908
913.5338345864661,0.045264549298481775
914.7869674185464,0.04500357311011844
916.0401002506267,0.044744488156423394
917.2932330827068,0.044487277934501086
918.5463659147871,0.04423192610963672
919.7994987468672,0.04397841651334034
921.0526315789473,0.0437267331414148
922.3057644110276,0.043476860152053716
923.5588972431079,0.04322878186395958
924.8120300751881,0.04298248275448759
926.0651629072681,0.042737947457814784
927.3182957393484,0.0424951607631298
928.5714285714287,0.042254107612852004
929.8245614035088,0.04201477310086563
931.077694235589,0.041777142470783346
932.3308270676692,0.04154120111422753
933.5839598997493,0.041306934569138115
934.8370927318296,0.041074328518096885
936.0902255639099,0.04084336878667865
937.3433583959901,0.040614041341817834
938.5964912280701,0.04038633229020272
939.8496240601504,0.040160227876683684
941.1027568922307,0.03993571448270471
942.3558897243108,0.0397127786247562
943.609022556391,0.039491406952843616
944.8621553884713,0.03927158624898062
946.1152882205514,0.039053303425695574
947.3684210526316,0.03883654552456253
948.621553884712,0.038621299714745705
949.8746867167921,0.03840755329156774
951.1278195488721,0.03819529367508883
952.3809523809523,0.037984508408713646
953.6340852130327,0.03777518515780401
954.887218045113,0.03756731170831975
956.1403508771931,0.0373608759654702
957.3934837092731,0.03715586595238268
958.6466165413533,0.03695226980879272
959.8997493734337,0.03675007578974507
961.1528822055138,0.03654927226431161
962.4060150375941,0.036349847714331175
963.6591478696743,0.036151790733156365
964.9122807017544,0.03595509002442096
966.1654135338347,0.03575973440082228
967.4185463659148,0.035565712782920804
968.671679197995,0.03537301419794628
969.9248120300753,0.03518162777862806
971.1779448621554,0.03499154276203717
972.4310776942356,0.03480274848843828
973.684210526316,0.03461523440016096
974.937343358396,0.03442899004048231
976.1904761904761,0.034244005052526304
977.4436090225563,0.03406026917816905
978.6967418546366,0.033877772256969425
979.949874686717,0.03369650422510012
981.2030075187971,0.03351645511430181
982.4561403508773,0.033337615050843164
983.7092731829573,0.03315997425449862
984.9624060150377,0.032983523037534504
986.2155388471178,0.03280825180370987
987.4686716791981,0.03263415104728951
988.7218045112783,0.03246121135206718
989.9749373433584,0.03228942339040319
991.2280701754387,0.03211877792226949
992.4812030075188,0.03194926579431363
993.734335839599,0.031780877938922335
994.9874686716792,0.031613605373312294
996.2406015037594,0.031447439198613696
997.4937343358396,0.03128237059898162
998.74686716792,0.031118390840706313
1000.0000000000001,0.030955491271339956
